symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,price_bucket,closed,closed_at,peak_price_reached,pct_of_target_reached_if_not_closed
FVRR,under120,20260722T1937Z,afternoon,10.4305,-0.05435176790571161,False,10-120,False,,10.51,98.78
GAIA,under120,20260722T1937Z,afternoon,1.92,-0.058823529411764754,False,1-3,False,,1.93,98.47
GALT,under120,20260722T1637Z,morning,3.64,-0.05331599479843955,False,3-10,False,,3.6408,97.87
GCMG,under120,20260722T1937Z,afternoon,11.83,-0.06666666666666671,False,10-120,False,,12.03,99.67
GCTK,under120,20260722T1336Z,morning,0.3421,-0.08748999733262201,False,<1,False,,0.3487,99.91
GDXD,under120,20260722T1336Z,morning,44.14,-0.11383256374222046,False,10-120,True,2026-07-22T18:30:00Z,45.489,
GEMG,under120,20260722T1336Z,morning,9.42,-0.07381006223760411,False,3-10,False,,9.6399,100.31
GEVC,under120,20260722T1336Z,morning,21.8,-0.12148139192810649,False,10-120,False,,22.16,99.64
GEVG,under120,20260722T1336Z,morning,26.35,-0.13265306122448972,False,10-120,False,,26.91,100.11
GEVX,under120,20260722T1336Z,morning,21.04,-0.11670864819479433,False,10-120,False,,21.28,99.12
GEW,under120,20260722T1336Z,morning,51.21,-0.06874654485146499,False,10-120,True,2026-07-22T16:45:00Z,55.18,
GFUZ,under120,20260722T1937Z,afternoon,8.675,-0.05603917301414568,False,3-10,False,,8.6999,98.3
GIPR,under120,20260722T1336Z,morning,0.918,-0.09108910891089106,False,<1,False,,0.9599,102.01
GITS,under120,20260722T1937Z,afternoon,2.0,-0.11504424778761053,False,1-3,False,,2.03,99.51
GLMD,under120,20260722T1637Z,morning,0.4851,-0.06531791907514459,False,<1,True,2026-07-22T19:55:00Z,0.5049,
GLSI,under120,20260722T1637Z,morning,13.85,-0.05460750853242326,False,10-120,False,,13.95,98.73
GLXG,under120,20260722T1336Z,morning,0.924,-0.051334702258726835,False,<1,False,,0.9487,100.6
GMM,under120,20260722T1637Z,morning,2.9488,-0.06977917981072557,False,1-3,False,,2.9999,99.66
GMTL,under120,20260722T1937Z,afternoon,11.32,-0.07213114754098353,False,10-120,False,,11.38,98.53
GOSS,under120,20260722T1637Z,morning,0.1403,-0.09366925064599474,False,<1,True,2026-07-22T19:55:00Z,0.1448,
GP,under120,20260722T1937Z,afternoon,1.495,-0.06562499999999999,False,1-3,False,,1.5099,98.69
GRDX,under120,20260722T1937Z,afternoon,3.36,-0.05084745762711869,False,3-10,True,2026-07-22T19:40:00Z,3.47,
GRML,under120,20260722T1637Z,morning,0.2301,-0.06081632653061223,False,<1,False,,0.2343,99.7
GVH,under120,20260722T1336Z,morning,1.04,-0.05454545454545459,False,1-3,False,,1.08,100.93
GWRE,120to500,20260722T1637Z,morning,133.87,-0.0607591384269978,False,120-500,False,,134.77,98.7
HAFC,under120,20260722T1336Z,morning,30.525,-0.059901447489990774,False,10-120,True,2026-07-22T19:25:00Z,31.555,
HAO,under120,20260722T1937Z,afternoon,0.188,-0.08649173955296409,False,<1,False,,0.1898,98.85
HCKT,under120,20260722T1937Z,afternoon,9.38,-0.07767944936086521,False,3-10,False,,9.49,99.16
HCSG,under120,20260722T1336Z,morning,21.99,-0.11330645161290331,False,10-120,True,2026-07-22T13:45:00Z,23.33,
HCWB,under120,20260722T1336Z,morning,3.13,-0.07396449704142012,False,3-10,True,2026-07-22T13:45:00Z,3.345,
HFEQ,under120,20260722T1336Z,morning,20.89,-0.12494554472035123,False,10-120,True,2026-07-22T14:15:00Z,23.8801,
HKPD,under120,20260722T1336Z,morning,0.3284,-0.13578947368421046,False,<1,True,2026-07-22T13:45:00Z,0.345,
HNGE,under120,20260722T1637Z,morning,78.92,-0.06437462951985765,False,10-120,False,,80.01,99.39
HODO,under120,20260722T1637Z,morning,1.03,-0.10434782608695643,False,1-3,True,2026-07-22T17:25:00Z,1.0998,
HPAI,under120,20260722T1637Z,morning,0.4265,-0.052432792712730526,False,<1,True,2026-07-22T19:35:00Z,0.48,
HQ,under120,20260722T1937Z,afternoon,14.99,-0.10185739964050335,False,10-120,False,,15.22,99.54
HUBS,120to500,20260722T1637Z,morning,204.69,-0.06346083455344072,False,120-500,False,,205.13,98.25
HYFM,under120,20260722T1637Z,morning,0.64,-0.055629334513796605,False,<1,False,,0.6666,101.93
HYNX,under120,20260722T1336Z,morning,26.17,-0.09163484901076005,False,10-120,True,2026-07-22T13:55:00Z,27.74,
IBEX,under120,20260722T1937Z,afternoon,32.89,-0.05867200915855745,False,10-120,False,,33.135,98.76
IBRX,under120,20260722T1637Z,morning,7.6602,-0.050780669144981486,False,3-10,False,,7.69,98.34
IBTA,under120,20260722T1937Z,afternoon,26.945,-0.07246127366609295,False,10-120,True,2026-07-22T19:55:00Z,27.51,
IIIV,under120,20260722T1937Z,afternoon,19.42,-0.0609284332688587,False,10-120,False,,19.66,99.24
IMOS,under120,20260722T1336Z,morning,61.86,-0.06272727272727274,False,10-120,True,2026-07-22T19:45:00Z,64.28,
IMRN,under120,20260722T1937Z,afternoon,1.1301,-0.07368852459016383,False,1-3,False,,1.145,98.71
INIO,under120,20260722T1336Z,morning,28.11,-0.07441554165294703,False,10-120,True,2026-07-22T14:05:00Z,29.83,
INMB,under120,20260722T1637Z,morning,1.86,-0.05583756345177659,False,1-3,False,,1.865,98.16
INTA,under120,20260722T1637Z,morning,26.32,-0.06334519572953741,False,10-120,False,,26.47,98.58
INTG,under120,20260722T1937Z,afternoon,34.0,-0.10124240021147234,False,10-120,False,,34.43,99.28
INTJ,under120,20260722T1637Z,morning,3.18,-0.050746268656716394,False,3-10,False,,3.2884,101.18
INTZ,under120,20260722T1937Z,afternoon,0.8117,-0.051198129748685046,False,<1,False,,0.8245,99.58
INUV,under120,20260722T1637Z,morning,0.98,-0.09259259259259267,False,<1,True,2026-07-22T17:20:00Z,1.08,
IOT,under120,20260722T1637Z,morning,33.73,-0.06487385639035219,False,10-120,False,,33.82,98.29
IOVA,under120,20260722T1637Z,morning,5.155,-0.05930656934306572,False,3-10,False,,5.205,98.95
IPW,under120,20260722T1637Z,morning,0.84115,-0.06538888888888897,False,<1,True,2026-07-22T19:30:00Z,0.865,
IVVD,under120,20260722T1637Z,morning,0.6387,-0.06307760011735357,False,<1,False,,0.6399,98.14
IZM,under120,20260722T1937Z,afternoon,0.2774,-0.10803858520900328,False,<1,True,2026-07-22T19:55:00Z,0.2833,
JDST,under120,20260722T1336Z,morning,37.57,-0.0872206025267249,False,10-120,True,2026-07-22T19:50:00Z,38.57,
JEM,under120,20260722T1336Z,morning,3.52,-0.053763440860215096,False,3-10,True,2026-07-22T18:40:00Z,3.6912,
JFIN,under120,20260722T1937Z,afternoon,2.29,-0.06910569105691054,False,1-3,False,,2.3,98.29
JG,under120,20260722T1637Z,morning,3.627,-0.06760925449871474,False,3-10,True,2026-07-22T16:40:00Z,3.915,
JLHL,under120,20260722T1336Z,morning,7.22,-0.06958762886597938,False,3-10,False,,7.3,99.05
JUNS,under120,20260722T1336Z,morning,0.1481,-0.12728344136711833,False,<1,True,2026-07-22T14:05:00Z,0.1568,
JZXN,under120,20260722T1336Z,morning,1.33,-0.310880829015544,False,1-3,True,2026-07-22T14:15:00Z,1.41,
KAPA,under120,20260722T1336Z,morning,0.3333,-0.06899441340782123,False,<1,False,,0.3389,99.68
KIDZ,under120,20260722T1336Z,morning,0.5214,-0.06892857142857156,False,<1,True,2026-07-22T13:45:00Z,0.5557,
KLAR,under120,20260722T1937Z,afternoon,17.8195,-0.06361008933263267,False,10-120,False,,17.915,98.54
KMLI,under120,20260722T1336Z,morning,9.05,-0.05142234241033047,False,3-10,True,2026-07-22T19:50:00Z,9.41,
KOPN,under120,20260722T1937Z,afternoon,3.72,-0.08374384236453189,False,3-10,False,,3.7668,99.13
KORU,under120,20260722T1336Z,morning,20.28,-0.0667280257708237,False,10-120,True,2026-07-22T14:20:00Z,21.44,
KPTI,under120,20260722T1637Z,morning,7.105,-0.09663064208518751,False,3-10,False,,7.4131,101.97
KVYO,under120,20260722T1637Z,morning,16.255,-0.0711428571428572,False,10-120,False,,16.3,98.25
KWM,under120,20260722T1937Z,afternoon,0.0983,-0.057526366251198516,False,<1,True,2026-07-22T19:45:00Z,0.1039,
LAB,under120,20260722T1637Z,morning,0.8303,-0.06085284470082565,False,<1,False,,0.8373,98.85
LASE,under120,20260722T1637Z,morning,1.045,-0.09130434782608694,False,1-3,False,,1.07,100.0
LAW,under120,20260722T1637Z,morning,3.815,-0.053349875930521165,False,3-10,False,,3.83,98.21
LBGJ,under120,20260722T1336Z,morning,0.0439,-0.2671118530884808,False,<1,True,2026-07-22T13:45:00Z,0.048,
LCID,under120,20260722T1937Z,afternoon,6.725,-0.08128415300546457,False,3-10,False,,6.83,99.56
LHAI,under120,20260722T1937Z,afternoon,0.96,-0.07692307692307698,False,<1,True,2026-07-22T19:45:00Z,0.98,
LICN,under120,20260722T1637Z,morning,0.9008,-0.21669565217391296,True,<1,True,2026-07-22T17:35:00Z,0.966,
LIF,under120,20260722T1637Z,morning,51.985,-0.05309653916211292,False,10-120,False,,52.42,98.85
LITB,under120,20260722T1937Z,afternoon,2.9301,-0.0771338582677165,False,1-3,True,2026-07-22T19:35:00Z,3.18,
LMND,under120,20260722T1637Z,morning,64.68,-0.0574176624890702,False,10-120,False,,64.75,98.14
LMNX,under120,20260722T1336Z,morning,16.36,-0.06356429409576153,False,10-120,False,,16.6,98.46
LNAI,under120,20260722T1937Z,afternoon,2.61,-0.05434782608695649,False,1-3,True,2026-07-22T19:45:00Z,2.6956,
LNOK,under120,20260722T1336Z,morning,37.7,-0.055019425993232236,False,10-120,False,,38.65,100.49
LUCY,under120,20260722T1637Z,morning,0.6911,-0.05328767123287662,False,<1,False,,0.6998,99.26
LXRX,under120,20260722T1937Z,afternoon,2.235,-0.06092436974789917,False,1-3,False,,2.275,99.78
MAAS,under120,20260722T1637Z,morning,17.85,-0.10705352676338155,False,10-120,False,,17.8782,98.18
MANH,120to500,20260722T1637Z,morning,149.335,-0.06149446958270485,False,120-500,False,,150.48,98.79
MASK,under120,20260722T1336Z,morning,1.4,-0.0789473684210527,False,1-3,True,2026-07-22T14:05:00Z,1.47,
MAX,under120,20260722T1937Z,afternoon,13.315,-0.061663143058491895,False,10-120,False,,13.37,98.38
MB,under120,20260722T1336Z,morning,3.6,-0.13253012048192778,False,3-10,True,2026-07-22T17:55:00Z,3.953,
MBX,under120,20260722T1637Z,morning,57.26,-0.050099535500995405,False,10-120,True,2026-07-22T19:30:00Z,58.86,
MCB,under120,20260722T1637Z,morning,89.93,-0.09225799939436749,False,10-120,True,2026-07-22T19:50:00Z,91.855,
MCHU,under120,20260722T1336Z,morning,16.13,-0.06275421266705414,False,10-120,False,,16.61,98.05
MDCX,under120,20260722T1336Z,morning,0.3627,-0.06448284756254828,False,<1,True,2026-07-22T19:30:00Z,0.376,
MED,under120,20260722T1937Z,afternoon,9.8988,-0.05904942965779467,False,3-10,False,,9.92,98.22
MF,under120,20260722T1336Z,morning,3.9499,-0.05278177458033572,False,3-10,True,2026-07-22T13:40:00Z,4.1977,
MGN,under120,20260722T1637Z,morning,0.0921,-0.0997067448680352,False,<1,True,2026-07-22T18:40:00Z,0.0957,
MGNX,under120,20260722T1937Z,afternoon,4.285,-0.05616740088105725,False,3-10,False,,4.31,98.4
MGRT,under120,20260722T1336Z,morning,80.05,-0.06907779974415627,False,10-120,True,2026-07-22T14:20:00Z,84.5,
MINE,under120,20260722T1937Z,afternoon,2.33,-0.05668016194331989,False,1-3,False,,2.365,99.37
MLEC,under120,20260722T1637Z,morning,7.5486,-0.10667455621301762,False,3-10,True,2026-07-22T16:35:00Z,7.95,
MLTX,under120,20260722T1637Z,morning,19.05,-0.05034895314057817,False,10-120,False,,19.23,98.92
MMYT,under120,20260722T1637Z,morning,52.97,-0.06231191361302891,False,10-120,False,,53.07,98.22
MNDO,under120,20260722T1937Z,afternoon,0.9503,-0.06833333333333332,False,<1,True,2026-07-22T19:45:00Z,0.9702,
MNKD,under120,20260722T1937Z,afternoon,3.835,-0.05308641975308639,False,3-10,False,,3.85,98.21
MOBI,under120,20260722T1937Z,afternoon,11.01,-0.08173477898248543,False,10-120,False,,11.16,99.29
MODD,under120,20260722T1336Z,morning,2.64,-0.05376344086021502,False,1-3,True,2026-07-22T15:15:00Z,2.8165,
MRLN,under120,20260722T1637Z,morning,3.555,-0.07180156657963443,False,3-10,False,,3.5599,98.07
MRT,under120,20260722T1637Z,morning,1.82,-0.08999999999999997,False,1-3,True,2026-07-22T16:55:00Z,1.9281,
MTNB,under120,20260722T1937Z,afternoon,0.265,-0.05492154065620532,False,<1,True,2026-07-22T19:55:00Z,0.2717,
MVIS,under120,20260722T1336Z,morning,0.3174,-0.06647058823529414,False,<1,False,,0.3199,98.73
MXCT,under120,20260722T1937Z,afternoon,1.125,-0.08536585365853658,False,1-3,True,2026-07-22T19:45:00Z,1.16,
MYPS,under120,20260722T1637Z,morning,0.7156,-0.06089238845144356,False,<1,False,,0.7225,98.97
MYSE,under120,20260722T1336Z,morning,2.3501,-0.09262548262548263,False,1-3,True,2026-07-22T14:10:00Z,2.5,
MYSZ,under120,20260722T1937Z,afternoon,0.384,-0.07179115300942712,False,<1,True,2026-07-22T19:55:00Z,0.42,
NABL,under120,20260722T1637Z,morning,4.365,-0.06929637526652455,False,3-10,False,,4.37,97.98
NAVN,under120,20260722T1336Z,morning,25.06,-0.05860255447032315,False,10-120,False,,25.41,99.37
NBHC,under120,20260722T1336Z,morning,43.05,-0.057368075322969225,False,10-120,False,,44.53,101.39
NBP,under120,20260722T1937Z,afternoon,1.725,-0.057377049180327856,False,1-3,False,,1.75,99.43
NCNO,under120,20260722T1937Z,afternoon,16.315,-0.0558449074074074,False,10-120,False,,16.63,99.88
NERV,under120,20260722T1637Z,morning,4.19,-0.06473214285714286,False,3-10,True,2026-07-22T18:20:00Z,4.36,
NICE,under120,20260722T1637Z,morning,89.16,-0.05279932008923828,False,10-120,False,,89.47,98.37
NIKI,under120,20260722T1637Z,morning,8.825,-0.07494758909853248,False,3-10,True,2026-07-22T17:15:00Z,9.3409,
NIXX,under120,20260722T1336Z,morning,0.85,-0.08798283261802582,False,<1,True,2026-07-22T15:10:00Z,0.8977,
NKTX,under120,20260722T1937Z,afternoon,2.425,-0.060077519379845054,False,1-3,False,,2.425,97.78
NMAD,under120,20260722T1637Z,morning,5.0,-0.07578558225508321,False,3-10,False,,5.14,100.78
NMTC,under120,20260722T1937Z,afternoon,1.9264,-0.06029268292682924,False,1-3,False,,1.965,99.75
NNOX,under120,20260722T1637Z,morning,1.025,-0.05092592592592607,False,1-3,False,,1.03,98.1
NOMA,under120,20260722T1937Z,afternoon,2.92,-0.05194805194805199,False,1-3,True,2026-07-22T19:55:00Z,3.085,
NOW,under120,20260722T1637Z,morning,96.405,-0.05540858318636097,False,10-120,False,,96.53,98.16
NOWL,under120,20260722T1336Z,morning,4.2773,-0.05369469026548657,False,3-10,False,,4.2812,97.97
NPB,under120,20260722T1336Z,morning,17.39,-0.07055050774986639,False,10-120,False,,17.41,98.14
NPCE,under120,20260722T1937Z,afternoon,14.64,-0.05304010349288488,False,10-120,False,,14.68,98.26
NRGD,under120,20260722T1336Z,morning,19.02,-0.05467196819085494,False,10-120,True,2026-07-22T19:55:00Z,19.89,
NRSN,under120,20260722T1637Z,morning,0.65,-0.07142857142857134,False,<1,False,,0.655,98.79
NSP,under120,20260722T1937Z,afternoon,48.25,-0.05595773821170024,False,10-120,False,,48.79,99.13
NTES,120to500,20260722T1336Z,morning,122.5,-0.0544191431879584,False,120-500,False,,123.09,98.51
NTSK,under120,20260722T1637Z,morning,12.07,-0.09452363090772692,False,10-120,False,,12.175,98.82
NUTX,120to500,20260722T1637Z,morning,159.36,-0.052950615082902455,False,120-500,False,,159.37,98.04
NVVE,under120,20260722T1637Z,morning,5.975,-0.15487977369165495,True,3-10,False,,6.15,100.82
NXTC,under120,20260722T1637Z,morning,4.765,-0.06751467710371832,False,3-10,False,,4.885,100.31
NXTS,under120,20260722T1637Z,morning,1.83,-0.1327014218009478,False,1-3,True,2026-07-22T18:55:00Z,1.98,
NXTT,under120,20260722T1937Z,afternoon,0.7631,-0.07165450121654496,False,<1,False,,0.7633,97.98
OCC,under120,20260722T1637Z,morning,16.26,-0.05189504373177826,False,10-120,False,,16.26,98.01
OESX,under120,20260722T1637Z,morning,10.11,-0.05514018691588784,False,10-120,True,2026-07-22T19:50:00Z,10.49,
OFAL,under120,20260722T1937Z,afternoon,0.1118,-0.06286672254819788,False,<1,False,,0.1132,98.43
OFIX,under120,20260722T1937Z,afternoon,11.0442,-0.050369733447979424,False,10-120,False,,11.065,98.18
OGEN,under120,20260722T1336Z,morning,0.5,-0.07407407407407414,False,<1,True,2026-07-22T14:05:00Z,0.5349,
OGG,under120,20260722T1637Z,morning,2.315,-0.08134920634920638,False,1-3,False,,2.315,97.68
OIO,under120,20260722T1637Z,morning,2.0,-0.07407407407407414,False,1-3,True,2026-07-22T18:15:00Z,2.1288,
OKLS,under120,20260722T1336Z,morning,29.28,-0.07224334600760449,False,10-120,True,2026-07-22T16:35:00Z,30.84,
OMDA,under120,20260722T1937Z,afternoon,21.83,-0.05045672031317965,False,10-120,False,,21.93,98.47
OMH,under120,20260722T1336Z,morning,0.38055,-0.5279121697059919,False,<1,False,,0.3997,101.96
ONFO,under120,20260722T1336Z,morning,0.1091,-0.13823064770932061,False,<1,True,2026-07-22T14:00:00Z,0.1193,
ONMD,under120,20260722T1937Z,afternoon,0.6118,-0.06352364916577373,False,<1,True,2026-07-22T19:40:00Z,0.6295,
OPTH,under120,20260722T1937Z,afternoon,4.51,-0.05052631578947373,False,3-10,False,,4.57,99.13
ORAC,under120,20260722T1336Z,morning,16.31,-0.10157046144354664,False,10-120,True,2026-07-22T14:30:00Z,18.37,
ORGO,under120,20260722T1637Z,morning,2.525,-0.05783582089552248,False,1-3,False,,2.525,97.87
ORIO,under120,20260722T1937Z,afternoon,0.636,-0.05159558604235008,False,<1,True,2026-07-22T19:40:00Z,0.655,
OSCX,under120,20260722T1336Z,morning,107.9,-0.06687375900263591,False,10-120,False,,110.45,97.48
OSS,under120,20260722T1937Z,afternoon,13.19,-0.05244252873563222,False,10-120,False,,13.2,98.07
OTLK,under120,20260722T1637Z,morning,1.3063,-0.08007042253521121,False,1-3,True,2026-07-22T19:35:00Z,1.3486,
OUSL,under120,20260722T1336Z,morning,17.77,-0.08476601530712106,False,10-120,True,2026-07-22T14:05:00Z,18.78,
PAR,under120,20260722T1937Z,afternoon,15.16,-0.05012531328320806,False,10-120,False,,15.42,99.68
PASW,under120,20260722T1637Z,morning,0.121,-0.17518745739604635,True,<1,True,2026-07-22T17:55:00Z,0.1274,
PATH,under120,20260722T1336Z,morning,11.4351,-0.05024086378737533,False,10-120,False,,11.51,98.63
PATX,under120,20260722T1336Z,morning,8.42,-0.10993657505285422,False,3-10,False,,8.469,98.59
PAVM,under120,20260722T1937Z,afternoon,4.69,-0.15342960288808657,True,3-10,True,2026-07-22T19:45:00Z,4.89,
PBM,under120,20260722T1937Z,afternoon,2.9478,-0.05215434083601283,False,1-3,False,,2.9799,99.0
PBYI,under120,20260722T1937Z,afternoon,8.05,-0.0617715617715617,False,3-10,False,,8.05,97.93
PCOR,under120,20260722T1637Z,morning,41.695,-0.05922833935018051,False,10-120,False,,41.85,98.4
PD,under120,20260722T1937Z,afternoon,8.895,-0.05271565495207678,False,3-10,False,,8.9,98.02
PEGA,under120,20260722T1336Z,morning,27.305,-0.11748545572074988,False,10-120,False,,27.48,98.64
PEPG,under120,20260722T1637Z,morning,1.97,-0.07075471698113213,False,1-3,False,,1.99,99.0
PETZ,under120,20260722T1637Z,morning,1.1001,-0.05974358974358962,False,1-3,True,2026-07-22T17:15:00Z,1.1999,
PFSA,under120,20260722T1637Z,morning,1.8902,-0.05489999999999995,False,1-3,True,2026-07-22T19:55:00Z,1.93,
PHGE,under120,20260722T1637Z,morning,0.1959,-0.06714285714285716,False,<1,True,2026-07-22T19:40:00Z,0.2015,
